,buy_time,comment_time,days,color,size,content,score,sentiment
187,2021-11-10 20:17:15,2021-11-17 22:21:33,7,金色,M1 8G 256G 标配,轻薄程度：这么多年了 苹果mac依然是轻薄便利 可以很方便的装进书包?！外形外观：简约美观，有当年vaio的影子屏幕效果：看高清电影很棒啦！运行速度：有了新款芯片 完全可以当做专业工作站！,5,1
188,2021-11-10 20:22:44,2021-11-17 22:14:56,7,金色,M1 8G 256G 标配,运行速度：m1芯片果然性能强悍！运行制图软件流畅飞起！屏幕效果：苹果电脑产品的特点就是屏幕色泽明艳！散热性能：散热设计合理，不必担心发烫外形外观：仍然是领先世界潮流的?！,5,1
189,2021-11-05 16:01:14,2021-11-17 22:07:34,12,金色,M1 8G 256G 标配,质量挺好的，下次需要还来,5,1
190,2021-11-10 20:16:29,2021-11-17 21:40:32,7,金色,M1 8G 256G 标配,给办公室买的，电脑不错，流畅静音，屏幕显示也很好。目前为止还没有发现什么小问题。,5,1
191,2021-11-10 20:19:12,2021-11-17 21:40:13,7,金色,M1 8G 256G 标配,运行速度：很快屏幕效果：很好散热性能：可以 非常好外形外观：很酷，喜欢,5,1
192,2021-11-10 20:56:13,2021-11-17 21:16:50,7,金色,M1 8G 256G 标配,质量很好，外观漂亮，反应快，容量大,5,1
193,2021-11-10 20:48:59,2021-11-17 21:16:06,7,金色,M1 8G 256G 标配,非常棒的一款电脑。运行速度快，价格合适，关键是价格比实体店便宜多了,5,1
194,2021-11-10 20:16:15,2021-11-17 20:58:23,7,金色,M1 8G 256G 标配,非常棒！,5,1
195,2021-11-10 20:17:49,2021-11-17 20:51:16,7,金色,M1 8G 256G 标配,高大上，用起来畅通,5,1
196,2021-11-10 20:37:57,2021-11-17 20:47:35,7,金色,M1 8G 256G 标配,一起来流畅，速度快。,5,1
197,2021-11-10 20:20:21,2021-11-17 20:42:19,7,金色,M1 8G 256G 标配,质量很好，价格实惠，外观很好看，性能不错，打游戏干啥的都很快,5,1
198,2021-11-10 20:49:21,2021-11-17 20:41:18,7,金色,M1 8G 256G 标配,收到货了，物流很快，运行速度很快，打游戏看视频都很快,5,1
199,2021-11-10 20:42:57,2021-11-17 18:47:15,7,金色,M1 8G 256G 标配,物流很快，电脑性价比很高，运行速度很快，比较满意。,5,1
200,2021-11-10 20:23:47,2021-11-16 18:52:16,6,金色,M1 8G 256G 标配,选了很久的电脑，这个双十一下手了，电脑收到后迫不及待试用一下，不错，开机很快，很好用。,5,1
201,2021-11-10 20:48:03,2021-11-15 23:30:37,5,金色,M1 8G 256G 标配,收到也太喜欢了，超薄的设计，便于携带，散热很赞。屏幕清晰，运行速度快，学习办公都很流畅,5,1
202,2021-11-05 00:08:21,2021-11-08 20:33:45,3,金色,M1 8G 256G 标配,没想到这么快就到了，包装严实，非常漂亮，用起来得心应手，价格比实体店便宜了很多，正品没问题，还送了许多配件。,5,1
203,2021-11-10 20:30:30,2021-11-15 13:42:23,5,金色,M1 8G 256G 标配,苹果质量确实就是好，外观设计特别好看，轻薄款方便携带，运行速度快，性价比比较高，非常值,5,1
204,2021-11-05 16:12:23,2021-11-12 22:07:12,7,金色,M1 8G 256G 标配,小巧轻薄适合很女生用，出去带着也方便不重，基本商务办公性能都OK，而且这款电脑很实用。,5,1
205,2021-11-05 10:07:45,2021-11-12 13:05:13,7,金色,M1 8G 256G 标配,物流速度快，电脑质量很好，运行速度快，外观也很漂亮，直播间抢的价格也很优惠。,5,1
206,2021-11-05 00:04:42,2021-11-11 19:13:55,6,金色,M1 8G 256G 标配,运行速度：很快很流畅屏幕效果：分辨率很高散热性能：一点也不烫外形外观：真的很好看,5,1
207,2021-11-05 00:19:10,2021-11-09 17:54:46,4,金色,M1 8G 256G 标配,笔记本真的是太好用了，开机快，运行顺畅，颜色和手感都非常棒，超薄型出门携带方便，很满意,5,1
208,2021-11-10 20:28:00,2021-11-16 16:56:11,6,金色,M1 8G 256G 标配,运行速度：怎么说，比我老的那台快太多了，买对了屏幕效果：无敌战神级别的屏幕效果散热性能：散热真的很好,5,1
209,2021-11-10 20:23:42,2021-11-15 18:50:40,5,金色,M1 8G 256G 标配,电脑用了两天了，说下使用感受，开机很快，运行比较稳定，看电影画质清晰，不晃眼，满意。,5,1
210,2021-11-05 00:33:50,2021-11-16 15:07:02,11,金色,M1 8G 256G 标配,怎么说呢，屏幕没得说，但是性能比我想象中的那个要有提升的空间，毕竟入门级，还是蛮好的,5,1
211,2021-11-10 20:31:40,2021-11-18 19:50:26,8,金色,M1 8G 256G 标配,收到了。很好用。客服态度好。讲解的很清楚。质量那是好的。京东的物流也是超赞的。满意。,5,1
212,2021-11-09 12:03:42,2021-11-14 19:25:38,5,金色,M1 8G 256G 标配,到货很快，外观小巧轻薄，屏幕清晰，M1速度真的超快，办公用起来太爽了，性价比特别高。,5,1
213,2021-11-09 12:09:15,2021-11-14 17:42:07,5,金色,M1 8G 256G 标配,物流和产品都不错，性价比高，赞赞赞 是理想中的产品，质量不错，物流也很快，值得点赞！,5,1
214,2021-11-05 00:05:53,2021-11-12 23:04:44,7,金色,M1 8G 256G 标配,运行速度很快，看视频高清，没有卡滞的情况，屏幕效果好，散热性能强，外观精美，特别喜欢,5,1
215,2021-11-10 20:32:06,2021-11-15 18:22:53,5,金色,M1 8G 256G 标配,活动买的价格很优惠的，物流发货也很快，今年双11的战利品就是这个平板，买的非常划算。,5,1
216,2021-11-05 00:11:17,2021-11-11 16:46:22,6,金色,M1 8G 256G 标配,到货以后就迫不及待的拆开使用了，运行很流畅，样式也好看，屏幕分辨率也高，用起来很顺手,5,1
217,2021-11-05 10:05:32,2021-11-09 19:08:20,4,金色,M1 8G 256G 标配,挺快的，开机也挺快，很满意 屏幕很清晰，看上去让人感到很舒服 是喜欢的颜色，值得购买,5,1
218,2021-11-05 12:03:36,2021-11-09 08:39:22,4,金色,M1 8G 256G 标配,物流超快啊，棒！机子也很不错啊，好看有质感，使用了一下很流畅，用来打游戏应该贼溜吧！,5,1
219,2021-11-05 00:02:30,2021-11-08 20:26:22,3,金色,M1 8G 256G 标配,查了是正品呢，使用感非常好，反应快，内存也大，外观也特别喜欢，整体高端大气，很满意。,5,1
220,2021-11-05 00:37:48,2021-11-08 15:36:19,3,金色,M1 8G 256G 标配,发货快，包装严实，收到就迫不及待的打开试用了，不愧是苹果机，开机速度快，散热快不发烫,5,1
221,2021-11-05 10:11:10,2021-11-08 19:20:28,3,金色,M1 8G 256G 标配,超级超级nice，物流很快，虽然系统和Windows不一样，但操作上是真的简单流畅。,5,1
222,2021-11-05 09:51:35,2021-11-08 10:17:53,3,金色,M1 8G 256G 标配,笔记本外观靓丽，体验感一级棒 ，各种软件， 视频游戏 秒开，配置强大 。音质很好 。,5,1
223,2021-11-10 20:28:59,2021-11-16 20:02:16,6,金色,M1 8G 256G 标配,京东商品质量不错。商品发货很快，包装完好！京东配送员服务周到热情!有需要下次再来！,5,1
224,2021-11-10 20:46:37,2021-11-15 16:28:49,5,金色,M1 8G 256G 标配,电脑太强大了，不论什么都领先，只是还不习惯操作，还有兼容的软件有點少，其他没问题！,5,1
225,2021-11-10 20:20:55,2021-11-15 22:10:13,5,金色,M1 8G 256G 标配,心心念念的宝贝终于收到了，运行速度特别快，超出预期了，颜值特别高，物流也很快，满意,5,1
226,2021-11-10 20:15:28,2021-11-16 14:01:05,6,金色,M1 8G 256G 标配,"很喜欢喔，虽然可能刚开始有点不熟练对系统，但是还是很香的哈哈哈哈,对不懂的问题,客服也很耐心的解答。",5,1
227,2021-11-09 12:04:22,2021-11-14 11:47:18,5,金色,M1 8G 256G 标配,京东快递很给力，笔记本轻薄，配置高，款式也好看，开机速度很快，运行流畅，整体很满意,5,1
228,2021-11-09 12:02:28,2021-11-22 21:07:31,13,金色,M1 8G 256G 标配,屏幕色彩好，尺寸屏幕大，系统流畅，稳定性好，续航能力强，充电速度快，方便好携带。,5,1
229,2021-11-05 16:01:01,2021-11-15 09:51:13,10,金色,M1 8G 256G 标配,一直是苹果电脑的忠实用户，新款的也没让我失望，机子更轻便了，性能还是一如既往的好。,5,1
230,2021-11-09 12:07:53,2021-11-13 17:24:56,4,金色,M1 8G 256G 标配,包装的很好，没有破损，外观很好看，配置高，运行速度很快，价钱便宜，长时间使用也不热,5,1
231,2021-11-05 00:15:02,2021-11-12 21:38:06,7,金色,M1 8G 256G 标配,到货就迫不及待打开了，运行快，果真没有让我失望，质量特别好，颜值也相当高，很满意。,5,1
232,2021-11-05 00:06:45,2021-11-11 21:47:15,6,金色,M1 8G 256G 标配,尺寸刚刚好，手感比其他牌子要好很多，浏览网页和看电影电视很流畅，总体很满意、好评。,5,1
233,2021-11-05 16:04:12,2021-11-11 15:12:02,6,金色,M1 8G 256G 标配,电脑收到开机快，内存容量大运行速度，屏幕色彩清晰自然，散热性能强外观大气轻薄便携带,5,1
234,2021-11-05 00:19:47,2021-12-06 09:12:04,31,金色,M1 8G 256G 标配,笔记本颜值高，屏幕清晰，键盘很有质感，开机速度快，运行良好，散热好，很喜欢。,5,1
235,2021-11-05 10:03:49,2021-11-10 15:31:00,5,金色,M1 8G 256G 标配,商品和实体店的一样，细节、做工都好，显示效果满意，电池耐用，发货贼快，包装方式严实,5,1
236,2021-11-10 20:31:53,2021-11-18 19:56:23,8,金色,M1 8G 256G 标配,店家发货速度挺快，包装很严实没有任何破损，查询了是正品，很轻薄，运行速度挺快的!,5,1
237,2021-11-05 00:22:15,2021-11-12 21:43:35,7,金色,M1 8G 256G 标配,运行速度：运行速度很快的，我基本上都是玩大型的网络游戏，对电脑的运行速度要求很高。,5,1
238,2021-11-10 20:52:54,2021-11-16 14:52:10,6,金色,M1 8G 256G 标配,全新未激活的，有质量保障，搞活动买的，优惠力度满意，商家服务态度好，售前不错！！,5,1
239,2021-11-10 20:28:48,2021-11-16 21:00:47,6,金色,M1 8G 256G 标配,散热性能：散热很好，一点都不热，出乎意外。外形外观：外形很漂亮，就冲这个买的。,5,1
240,2021-11-10 20:59:19,2021-11-15 13:17:03,5,金色,M1 8G 256G 标配,很快就收到了，性价比超级高，直播优惠很给力，超级好用，一直种草，终于双十一下手了,5,1
241,2021-11-05 00:31:17,2021-11-13 17:22:57,8,金色,M1 8G 256G 标配,很棒，买的时候很忐忑，由于太忐忑，各种验机，还找了机构，自己去官网搜也是全绿，收到货很惊喜，安全下车,5,1
242,2021-11-05 00:01:11,2021-11-12 16:23:47,7,金色,M1 8G 256G 标配,这款笔记本很好用，用了优惠券，很划得来，性能蛮强大，开机快，运行特别流畅，蛮喜欢,5,1
243,2021-11-05 00:26:20,2021-11-12 20:31:42,7,金色,M1 8G 256G 标配,电脑收到了， 散热效 果不错！运行速度很快 ！大小也合适 款式是我喜欢的 ?，整体满意 好评哦 ！,5,1
244,2021-11-05 00:08:07,2021-11-12 20:29:00,7,金色,M1 8G 256G 标配,电脑收到了， 散热效 果不错！运行速度很快 ！大小也合适 款式是我喜欢的 ?，整体满意 好评哦 ！,5,1
245,2021-11-05 16:18:05,2021-11-11 20:54:27,6,金色,M1 8G 256G 标配,(?&bull;??&bull;?)??价格超优惠，性能也非常棒，完美的一次购物,5,1
246,2021-11-05 16:01:08,2021-11-11 11:15:53,6,金色,M1 8G 256G 标配,内存足，运行流畅，颜色大方好看，轻薄方便携带，不论游戏或者办公，体验感都不错的。,5,1
247,2021-11-05 00:34:17,2021-11-10 17:03:39,5,金色,M1 8G 256G 标配,笔记本电脑收到了，开机很快，运行也快，内存很大，一点儿也不卡顿，非常好用，很满意,5,1
248,2021-11-10 20:23:59,2021-11-18 22:50:17,8,金色,M1 8G 256G 标配,挺好的噢 很有高科技感 而且不懂的地方可以去问客服 会很耐心地解答 建议购买噢,5,1
249,2021-11-10 20:39:24,2021-11-18 19:36:25,8,金色,M1 8G 256G 标配,收到本本后，迫不及待的开机试了，开机秒开，安装应用运行流畅，着实不错哦，开森！,5,1
250,2021-11-05 00:03:29,2021-11-10 17:33:49,5,金色,M1 8G 256G 标配,正品无误，出门携带方便，操作简单，体验了几天，满足了我的日常需求，价格也挺实惠的,5,1
251,2021-11-05 00:09:03,2021-11-09 18:13:55,4,金色,M1 8G 256G 标配,笔记本已收到了，小巧方便，质量很不错，画面很清晰，很流畅，我买来是办公的非常好用,5,1
252,2021-11-10 20:19:12,2021-11-17 21:40:13,7,金色,M1 8G 256G 标配,运行速度：很快屏幕效果：很好散热性能：可以 非常好外形外观：很酷，喜欢,5,1
253,2021-11-05 07:58:36,2021-11-09 08:12:54,4,金色,M1 8G 256G 标配,卖家发货很快，京东快递，散热性能不错，很喜欢，外观很漂亮，是正品，满意的一次购物,5,1
254,2021-11-05 08:33:51,2021-11-08 16:46:37,3,金色,M1 8G 256G 标配,电脑很快就收到了，真的是非常好的活动，这么低的价格，'还是正品，京东购物有保障啊,5,1
255,2021-11-10 20:17:02,2021-11-16 17:01:51,6,金色,M1 8G 256G 标配,超级无敌大爱，买给老公大人玩游戏的，颜值也很高，我很喜欢tayexih他也喜欢,5,1
256,2021-11-10 20:31:00,2021-11-16 18:31:56,6,金色,M1 8G 256G 标配,看了很久，最终选择在这里下单。电脑不错，客服效率也比较高，赠品齐全，比较满意。,5,1
257,2021-11-10 20:46:49,2021-11-16 18:58:45,6,金色,M1 8G 256G 标配,外观大气时尚，运行速度非常快，苹果品牌很显档次，基本没有什么发热，感觉非常超值,5,1
258,2021-11-05 00:37:56,2021-11-08 15:57:59,3,金色,M1 8G 256G 标配,运行速度：运行速度很快屏幕效果：高清屏，显示效果好外形外观：很轻薄，携带方便,5,1
259,2021-11-10 20:15:46,2021-11-15 18:32:53,5,金色,M1 8G 256G 标配,运行速度：很快屏幕效果：很清晰散热性能：很好外形外观：漂亮总之很满意,5,1
260,2021-11-05 00:02:13,2021-11-08 12:22:26,3,金色,M1 8G 256G 标配,想买很久了，双11做活动，比平时优惠了不少，果断下手，开机试用了一下，速度很快。,5,1
261,2021-11-09 12:33:47,2021-11-14 19:50:24,5,金色,M1 8G 256G 标配,包装很好，拆开使用了很不错，运行速度给力，活动购买还有优惠，质量有保障，很满意,5,1
262,2021-11-09 12:52:41,2021-11-14 18:12:07,5,金色,M1 8G 256G 标配,嘎嘎清晰，绝对好，挺快的，性能自然没话说，外观惊艳，轻薄，金属质感，科技感超强,5,1
263,2021-11-09 12:02:22,2021-11-14 20:57:27,5,金色,M1 8G 256G 标配,运行速度：速度哈很快 很喜欢屏幕效果：色彩很好散热性能：好外形外观：好看,5,1
264,2021-11-10 20:31:47,2021-11-14 09:05:37,4,金色,M1 8G 256G 标配,首选电脑薄、轻巧，声音音质很好，待机时间长，具体多长时间没有算过，运行很流畅。,5,1
265,2021-11-09 12:03:26,2021-11-13 13:38:25,4,金色,M1 8G 256G 标配,电脑不错，给女儿买的，小巧漂亮，用起来特别顺畅，服务态度好，快递发货快，好评。,5,1
266,2021-11-05 16:02:26,2021-11-12 23:04:54,7,金色,M1 8G 256G 标配,屏幕显示出奇地好，惊艳到我了，系统还在慢慢熟悉中，整体感觉不错，轻得很，满意！,5,1
267,2021-11-05 10:09:16,2021-11-12 23:33:10,7,金色,M1 8G 256G 标配,物流很快，运行速度快杠杠滴，打游戏一点不卡，散热性能：很好，用了很久都不热外形外观：好看，轻薄,5,1
268,2021-11-05 00:12:13,2021-11-12 22:03:52,7,金色,M1 8G 256G 标配,心怡好久的苹果平板看着真大气，屏幕无白点，操作灵敏，而且很轻薄，真的是大爱了。,5,1
269,2021-11-05 00:30:03,2021-11-11 19:59:52,6,金色,M1 8G 256G 标配,使用已经快两个星期了，安全下车，售后客服还是很耐心解答问题的，五星好评！！！！,5,1
270,2021-11-05 00:22:18,2021-11-12 10:50:31,7,金色,M1 8G 256G 标配,这款笔记本看上很久了，等到现在搞活动下手买了，很惊喜，特别好用又好看，太喜欢了,5,1
271,2021-11-05 10:03:41,2021-11-10 17:09:49,5,金色,M1 8G 256G 标配,发货速度很快，散热性能也很好，官方正品用着非常满意，性价比高，特别喜欢和推荐。,5,1
272,2021-11-10 20:51:58,2021-11-18 19:23:37,8,金色,M1 8G 256G 标配,这款笔记本电脑运行速度很快，玩儿游戏流畅不卡办公娱乐两不误，性价比高，满意。,5,1
273,2021-11-10 20:51:53,2021-11-18 19:09:34,8,金色,M1 8G 256G 标配,电脑成色全新，经过一个礼拜使用观察没有任何问题，价廉物美的购物体验，给店家点赞，给手机满分好评。,5,1
274,2021-11-05 00:07:17,2021-11-11 10:21:08,6,金色,M1 8G 256G 标配,这流畅速度真的太满意了，用起来一点都不会卡，外观很精致啊很薄，真的可以爱了爱了,5,1
275,2021-11-05 00:24:37,2021-11-08 23:10:22,3,金色,M1 8G 256G 标配,客服态度很好，有问题及时帮你解决。机子很轻巧，很满意这次购物，系统还在摸索中。,5,1
276,2021-11-10 20:45:36,2021-11-17 12:43:02,7,金色,M1 8G 256G 标配,电脑收到了，外观非常漂亮，机子玩游戏非常流畅，色彩绚丽，客服很好，有问必答,5,1
277,2021-11-05 16:01:19,2021-11-08 17:08:03,3,金色,M1 8G 256G 标配,商品外观高档大气，运行速度较快，散热较好，和描述的一样，客服很专业，非常满意。,5,1
278,2021-11-05 00:05:00,2021-11-08 16:27:50,3,金色,M1 8G 256G 标配,运行速度绝对杠杠的，还是新的好用，又快又给力，散热很好，棒棒哒，带着出差不会累,5,1
279,2021-11-10 20:50:03,2021-11-16 19:01:58,6,金色,M1 8G 256G 标配,不愧是苹果电脑，果然用起来超爽，开机运行非常快，发热也很低，同事们也都说好！,5,1
280,2021-11-10 20:14:30,2021-11-16 14:26:45,6,金色,M1 8G 256G 标配,苹果系统很好使，方便，上班出门带着很轻松，非常轻便，浏览网页速度快，喜欢的姐妹们可以趁活动入手啦,5,1
281,2021-11-10 20:52:52,2021-11-16 19:19:22,6,金色,M1 8G 256G 标配,"心心念念的宝贝收到了,快递好快两天就到了,外观好看,网速快,感觉还是不错的。",5,1
282,2021-11-10 20:21:12,2021-11-16 16:50:51,6,金色,M1 8G 256G 标配,运行速度：基本所有游戏都没问题屏幕效果：我用来玩游戏很爽散热性能：散热巨好外形外观：颜值高,5,1
283,2021-11-10 20:21:17,2021-11-15 18:23:24,5,金色,M1 8G 256G 标配,特别棒，运行速度很快的，用起来很顺畅，散热也很好的，很时尚的苹果的正版的很喜欢,5,1
284,2021-11-09 12:02:35,2021-11-22 21:02:01,13,金色,M1 8G 256G 标配,屏幕色彩很棒，系统流畅顺滑，稳定性好，续航能力强，充电速度快，方便好携带。,5,1
285,2021-11-10 20:20:13,2021-11-15 16:38:49,5,金色,M1 8G 256G 标配,期盼已久的手机到手了，已经买了几台了，高端大气上档次，抢到不容易呀，物有所值,5,1
286,2021-11-09 12:05:25,2021-11-16 11:15:25,7,金色,M1 8G 256G 标配,家里的旧pro用了好多年了，早就要退休了，刚好双十一有活动买个新的，发货速度快，一如既往的喜欢。,5,1
287,2021-11-09 12:09:26,2021-11-13 17:25:15,4,金色,M1 8G 256G 标配,京东买的，质量很好，很轻薄，办公玩游戏很流畅，价格也很实惠，很满意的一次购物,5,1
288,2021-11-09 12:02:24,2021-11-12 09:31:40,3,金色,M1 8G 256G 标配,是正品，质量很好，颜色很好看，很轻薄，价格比实体店优惠很多，很满意的一次购物,5,1
289,2021-11-09 12:04:55,2021-11-13 18:50:47,4,金色,M1 8G 256G 标配,电脑收到了，用了几天了，整体很满意！运行流畅，系统稳定，搞活动买的，很满意！,5,1
290,2021-11-05 00:17:49,2021-11-12 10:48:09,7,金色,M1 8G 256G 标配,屏幕效果：屏幕清晰，看着挺舒服的，运行速度：很快，用着流畅，外形外观：比较时尚，很好看，满意,5,1
291,2021-11-05 10:02:24,2021-11-10 15:52:05,5,金色,M1 8G 256G 标配,(*^__^*)非常满意的一次购物，物有所值，比实体店里实惠多了！很赞的平板,5,1
292,2021-11-05 16:05:26,2021-11-09 13:36:36,4,金色,M1 8G 256G 标配,是正品，质量很好，颜色很好看，很轻薄，价格比实体店优惠很多，很满意的一次购物,5,1
293,2021-11-10 20:29:39,2021-11-17 10:49:35,7,金色,M1 8G 256G 标配,轻巧方便，运行速度超级快，图像清晰，音质棒棒哒，趁着活动，赶紧入手，超满意,5,1
294,2021-11-05 00:26:13,2021-11-08 20:20:29,3,金色,M1 8G 256G 标配,整体比较满意，运行速度块，内存大，屏幕显示很清晰，自己用办公，处理器都跟给力,5,1
295,2021-11-05 00:24:34,2021-11-08 16:14:40,3,金色,M1 8G 256G 标配,是正品的，收到了就开始用了，运行流畅屏幕分辨率也高，功能实用，高性价比，满意,5,1
296,2021-11-10 20:53:06,2021-11-16 09:17:29,6,金色,M1 8G 256G 标配,?发货很快，两三天就到了，这个颜色我很喜欢，性能不错，很流畅，性价比很高,5,1
297,2021-11-10 20:25:39,2021-11-17 00:10:42,7,金色,M1 8G 256G 标配,"物流很快,电脑收到后马上试用了，不错，开机很快，京东的商家还是可以的，很香",5,1
298,2021-11-10 22:38:33,2021-11-15 19:03:28,5,金色,M1 8G 256G 标配,屏幕清晰，运行流畅，快  很喜欢   虽然价格贵点  但是用起来好用，很棒,5,1
299,2021-11-10 20:22:16,2021-11-15 18:22:24,5,金色,M1 8G 256G 标配,电脑收到了，包装很严实，外观很好看，运行流畅，办公很好用，携带方便，很满意,5,1
