,buy_time,comment_time,days,color,size,content,score,sentiment
15,2021-12-13 13:51:03,2021-12-14 13:37:30,1,青春版,11代 i5 16G 512G,第二次购买了，总共买了4台，真的好用！不卡,5,1
16,2021-12-12 16:35:06,2021-12-14 13:17:41,2,青春版,11代 i5 16G 512G,都挺好?,5,1
17,2021-12-12 17:31:11,2021-12-14 12:59:24,2,【新品】星15,11代  i5  16G+512G 银色,今天收到，颜色是我喜欢的.16g11代速度杠杠的.,5,1
18,2021-11-10 20:00:27,2021-12-14 11:52:23,34,青春版,11代 i3 8G+256G,帮妹妹买的，不错挺好的,5,1
19,2021-12-12 16:02:55,2021-12-14 11:23:30,2,青春版,11代 i5 16G 512G,办公用的，等使用后再看看效果,5,1
20,2021-12-10 18:56:38,2021-12-14 11:08:42,4,星14,【新品】 11代 i5 16G+512G银色,用了两天了，感觉不错，屏幕清晰，运行流畅，满意,5,1
21,2021-12-11 22:27:47,2021-12-14 11:04:48,3,星14,【新品】 11代 i5 16G+512G银色,质量很好，方便耐用，以后作为随身办公，基本配置够了，整体不错。,5,1
22,2021-12-10 19:25:02,2021-12-14 10:48:03,4,星14,【新品】 11代 i5 16G+512G粉色,电脑收到了，粉色的非常漂亮，超薄款的，挑战一下WINDOWS 11的原装操作系统。键盘背景光也非常漂亮！养眼大气。具体电脑后续使用情况，待使用过后再追评吧！,5,1
23,2021-11-11 13:20:29,2021-12-14 09:24:21,33,青春版,11代 i5 16G 512G,用起来感觉不错，速度也不错,5,1
24,2021-12-12 00:05:58,2021-12-14 09:06:35,2,星14,【新品】 11代 i5 16G+512G银色,专门去实体店对比了几款，最后还是比较喜欢星14系列，因为镜面屏幕看着比较愉悦，然后就双十二就在京东下单了，第一次在京东购买电子产品，总而言之，这次购物很不错，对了，机器运行速度也很快，反正就是很好看，很适合女孩子,5,1
25,2021-12-12 09:17:25,2021-12-14 08:52:34,2,【新品】星15,11代  i5  16G+512G 银色,作为一个电脑小白，种草了很多电脑，朋友也推荐惠普，然后自己看了很多电脑也看最后还是选择了惠普，颜值高，也轻薄，15.6寸的电脑拿起来很轻松，颜值高的，个人特别喜欢。,5,1
26,2021-11-27 16:36:10,2021-12-14 08:36:34,17,青春版,11代 i5 16G 512G,非常不错，开心的购物，用了一段时间来评价，对于一个不精通电脑的人来说，很简单方便,5,1
27,2021-12-12 22:35:32,2021-12-14 07:42:59,2,星14,【新品】 11代 i5 16G+512G粉色,电脑已收到，外观轻薄，漂亮，触摸手感很好。,5,1
28,2021-11-11 16:20:38,2021-12-14 00:19:17,33,青春版,11代 i5 16G 512G,还可以吧,5,1
29,2021-12-11 15:10:52,2021-12-13 23:19:06,2,星14,【新品】 11代 i5 16G+512G粉色,第一次买笔记本，对比了好几个牌子，最终选了惠普，品牌的性能更可靠，稳定性更好，青春版和这款犹豫了很久，青春版性价比不错，主要看中这款有粉色颜值高，实物是淡淡的玫瑰金，又有背光键盘，很漂亮，背光两档可以选择，如果键盘面也是粉色就更好看了，希望耐用。,5,1
30,2021-12-12 16:56:53,2021-12-13 21:54:41,1,星14,【新品】 11代 i5 16G+512G粉色,超级nice，实体店体验了以后，赶上双12果断下单，满足了我工作的所有需求。家里台式笔记本都是惠普。,5,1
31,2021-12-12 08:00:30,2021-12-13 21:23:54,1,【新品】星15,11代  i5  16G+512G 银色,总体还是比较满意的，Win11的系统没用过，还需要适应一下，因为原来用的是华为matebook14，不免还是会比较一下，屏幕清晰度和分辨率比不上华为，运行速度似乎也慢点，没有触屏，优点是屏幕大，键盘自带数字小键盘，有指纹解锁，用来纯办公应该还行。,5,1
32,2021-12-12 15:02:06,2021-12-13 20:58:37,1,【新品】星15,11代  i5  16G+512G 银色,这款惠普笔记本做工不错的，价格实惠，响应速度也可以，家用足够了,5,1
33,2021-11-11 17:43:11,2021-12-13 20:51:31,32,青春版,11代 i5 16G 512G,这款笔记本还可以，颜值高，但是装的Win 11，还不是很习惯，偶尔卡顿，更新补丁就好了，有些软件不兼容，会闪退。系统还需完善！,5,1
34,2021-12-12 12:55:16,2021-12-13 20:35:34,1,【新品】星15,11代  i5  16G+512G 银色,对比了很久，惠普笔记本绝对的首选，做工精细，画面细腻！非常值得入手,5,1
35,2021-12-12 18:32:00,2021-12-13 20:31:30,1,星14,【新品】 11代 i5 16G+512G银色,运行速度：非常的流畅，散热性能：散热效果特别好外形外观：外观外形整挺都挺好，是我喜欢的版型轻薄程度：厚薄刚刚好,5,1
36,2021-12-09 11:11:49,2021-12-13 20:26:19,4,【新品】星15,11代  i5  16G+512G 银色,外观设计很漂亮，使用操作简洁，电脑反应速度很快，屏幕也很清晰，很满意,5,1
37,2021-11-24 00:30:36,2021-12-13 19:15:58,19,青春版,11代 i5 16G 512G,轻巧，便携，界面友好。满意。,5,1
38,2021-12-11 16:42:26,2021-12-13 18:45:34,2,青春版,11代 i5 16G 512G,收到货很开心，用起来也很舒心,5,1
39,2021-11-11 19:06:22,2021-12-13 18:16:42,32,青春版,11代 i5 16G 512G,用了10年的HP，果真熟悉的感觉,5,1
40,2021-12-12 00:00:29,2021-12-13 16:43:44,1,星14,【新品】 11代 i5 16G+512G银色,超级好看！！！！很适合女生用特别轻便颜值超高,5,1
41,2021-12-10 14:02:32,2021-12-13 16:13:22,3,青春版,11代 i5 16G 512G,运行速度：非常快，屏幕效果：非常清晰！外形外观：小巧便携,5,1
42,2021-12-08 10:51:20,2021-12-13 16:10:20,5,星14,【新品】 11代 i5 16G+512G银色,外形外观：银色好耐看，好薄好轻巧，超乎想象的好看，喜欢?喜欢屏幕效果：屏幕分辨率色彩都很好?运行速度：开机速度快，好评,5,1
43,2021-12-11 14:50:04,2021-12-13 16:02:33,2,青春版,11代 i3 8G+256G,很轻薄，还没用，应该,5,1
44,2021-12-10 16:07:51,2021-12-13 16:00:30,3,青春版,11代 i3 8G+256G,聂卫平围棋比赛在北京开幕&hellip;&hellip;，,5,0
45,2021-12-11 20:57:28,2021-12-13 16:00:20,2,青春版,11代 i3 8G+256G,高端品牌护肤品套装聚拢吊脚内衣品牌的套装,5,0
46,2021-12-12 17:51:04,2021-12-13 15:55:56,1,【新品】星15,11代  i5  16G+512G 银色,好用好看，价格不错，值得推荐。关键很划算，惠普还是给力。,5,1
47,2021-12-12 05:43:59,2021-12-13 15:22:52,1,青春版,11代 i3 8G+256G,可以的 还在使用中 速度可以,5,1
48,2021-12-12 08:29:02,2021-12-13 15:19:43,1,【新品】星15,11代  i5  16G+512G 银色,很好看 最新的系统 虽然不太会操作 还在摸索中 系统很快 蛮好的,5,1
49,2021-12-12 08:00:27,2021-12-13 15:00:56,1,【新品】星15,11代  i5  16G+512G 银色,快递非常快，电脑也非常美观，系统Intel也非常不错姐妹们冲吧,5,1
50,2021-12-12 10:01:38,2021-12-13 14:43:00,1,【新品】星15,11代  i5  16G+512G 银色,外观很漂亮，做工很好，15.6寸的大小很适合办公，看文档不费眼，确实轻薄，很满意！,5,1
51,2021-12-12 09:39:18,2021-12-13 14:24:03,1,【新品】星15,11代  i5  16G+512G 银色,非常轻便，性价比高，外观漂亮，开机灵活，流畅，是一款不错的选择,5,1
52,2021-12-12 00:09:21,2021-12-13 13:36:52,1,【新品】星13,【新品】 11代 i5 16G+512G银色,非常小巧方便的一台电脑，很轻巧，颜值贼高，开机速度也很快，办公特别方便，非常奶思，推荐推荐推荐     还送了鸭子公仔，真的很可爱，爱了爱了，第一次买惠普的产品，体验感不错！,5,1
53,2021-11-10 20:30:47,2021-12-13 13:33:29,33,青春版,11代 i3 8G+256G,差评   用了不到一个月开始很卡     很卡  差评建议不要买,1,0
54,2021-12-12 15:12:25,2021-12-13 13:13:27,1,星14,【新品】 11代 i5 16G+512G银色,运行速度：快屏幕效果：好散热性能：好外形外观：美观，简约，时尚轻薄程度：非常的轻薄，适合各类场所使用，携带也很方便。,5,1
55,2021-12-12 08:00:52,2021-12-13 12:56:10,1,青春版,11代 i3 8G+256G,D面发烫比较严重，外壳质感偏软，不够坚固结实,4,0
56,2021-12-02 22:39:49,2021-12-13 12:46:13,11,青春版,11代 i3 8G+256G,电脑运行很快，大品牌值得信赖,5,1
57,2021-12-12 10:58:56,2021-12-13 12:19:46,1,青春版,11代 i5 16G 512G,连鼠标都没有，有点失落，太减配了。,3,0
58,2021-12-10 09:47:40,2021-12-13 12:08:10,3,青春版,11代 i3 8G+256G,电脑使用起来速度快。品质有保证。值得拥有。,5,1
59,2021-11-21 00:02:52,2021-12-13 11:03:13,22,青春版,11代 i3 8G+256G,挺好用的，速度很快，不用玩高端桌游完全够用,5,1
60,2021-12-12 19:56:56,2021-12-13 10:22:33,1,星14,【新品】 11代 i5 16G+512G银色,质感很好，屏幕清晰，发货很快，运行流畅，外观漂亮,5,1
61,2021-11-26 10:00:56,2021-12-13 09:43:43,17,青春版,11代 i3 8G+256G,不错 物美价廉 轻便合适,5,1
62,2021-12-09 01:33:32,2021-12-13 09:41:52,4,青春版,11代 i3 8G+256G,使用感觉非常棒，手感特别好,5,1
63,2021-12-10 15:25:07,2021-12-13 09:28:29,3,青春版,11代 i5 16G 512G,很漂亮,5,1
64,2021-12-11 09:58:46,2021-12-13 08:58:20,2,青春版,11代 i3 8G+256G,可以可以的,5,1
65,2021-11-29 15:48:46,2021-12-13 07:40:20,14,青春版,11代 i3 8G+256G,用了一个星期，流畅且颜值好看,5,1
66,2021-11-10 23:03:36,2021-12-13 07:16:01,33,青春版,11代 i3 8G+256G,造型轻薄挺好看，只是工作办公小卡,5,1
67,2021-12-06 17:59:08,2021-12-13 06:42:11,7,青春版,11代 i3 8G+256G,比想象中轻薄，i3依然是够用，很平衡,5,1
68,2021-12-11 22:03:12,2021-12-12 22:57:18,1,【新品】星13,【新品】 11代 i5 16G+512G银色,买的新品星13的机器，机器属于那种轻薄款，13.3英寸的屏，显示效果不错，11代的i5处理器，16G的内存，512G的固态硬盘，总体使用下来，运行速度还不错，普通家用，办公，只要不是专门玩游戏的，这款机器都足够用了，就是出厂预装的Win11系统还在适应当中，说实话平时用惯了Win7的系统，Win10都还用不利索，哈哈，慢慢适应吧。???,5,1
69,2021-12-12 08:33:20,2021-12-12 22:08:41,0,【新品】星15,11代  i5  16G+512G 银色,颜值超高，大小也合适，比较适合办公学习，到手手感非常好，价格也很实惠屏幕效果：不错，我甚至觉得比我朋友的华为还好一点散热性能：目前来说还可以，简单用来办公看剧没有很严重的发烫现象外形外观：外观简约大气，男生女生都适合轻薄程度：比较轻薄，携带方便其他特色：有我最喜欢的数字小键盘，打工人真的***住,5,1
70,2021-12-11 12:21:10,2021-12-12 21:50:26,1,星14,【新品】 11代 i5 16G+512G粉色,非常不错，颜值超级高，很适合女生，学生党的一款电脑，也很喜欢送的这个复读鸭，客服小姐姐态度也很好，键盘触感也不错，屏幕感觉非常好，颜色饱和度都很高，尤其是外表粉紫色非常喜欢，也很喜欢店家送的小玩偶，里面还有坤坤的歌哟，超级暖心，非常喜欢啦，包装也整齐美观，非常喜欢啦也很喜欢客服小姐姐品的耐心解答以及官方配备的电脑各方面都性能很好颜值也超级高，谢谢你们啦????,5,1
71,2021-12-09 20:44:31,2021-12-12 20:45:52,3,星14,【新品】 11代 i5 16G+512G银色,台式机用惠普，很靠谱，这次给大学生买笔记本依然选择惠普，孩子很喜欢，双12买的，很合算，外观很漂亮，不比实体店差。接下来用了再来追评,5,1
72,2021-11-24 21:19:05,2021-12-12 19:22:24,18,青春版,11代 i5 16G 512G,运行速度：超快8秒开机屏幕效果：赞赞赞散热性能：好外形外观：高颜值,5,1
73,2021-12-10 15:28:18,2021-12-12 19:21:16,2,星14,【新品】 11代 i5 16G+512G粉色,第一次买惠普笔记本，感觉很棒，手感，运行速度，画面质感都不错，买的初恋粉送老婆的礼物，老婆很喜欢！,5,1
74,2021-12-11 20:59:24,2021-12-12 18:49:01,1,星14,【新品】11代 i7 16G+512G 银色,不得不夸京东物流绝绝子，昨晚拍下，今天下午就到货，物流是真快这款电脑心怡好久了，这次终于下定决心要买了，刚好赶上双十二有优惠，之前身边朋友有祝店家生意兴隆财源广进在用这款电脑，被朋友~过来买的，电脑到后，确实没让失望，颜值不错，看起来很厚质感，超级喜欢，而且价格优惠，我选的是i7-1195g7处理器的，英特尔处理器一直是龙头企业，之前还一直犹豫是买锐龙处理器还是酷睿处理器的，后来问了很多计算机室朋友，都强烈推荐酷睿，于是果断买酷睿i7版～总之非常满意，?祝店家生意兴隆财源广进,5,1
75,2021-12-12 10:21:10,2021-12-12 17:39:23,0,星14,【新品】 11代 i5 16G+512G粉色,一直会惠普，上一个已经用了十多年了，这次果断买惠普，运行速度快，屏幕效果好，外形美观，清薄小巧，爱了,5,1
76,2021-12-11 22:03:36,2021-12-12 17:35:28,1,青春版,11代 i5 16G 512G,快递很给力，机子质感高大上，各种注册激活后系统运行速度快，屏幕效果不错，散热性能也很好，总之买它，买它，买它！！！,5,1
77,2021-12-02 14:47:13,2021-12-12 17:13:18,10,星14,【新品】 11代 i5 16G+512G粉色,电脑好用，运行速度快，价格优惠，工作、学习、生活不二之选,5,1
78,2021-12-08 22:09:42,2021-12-12 17:11:06,4,青春版,11代 i3 8G+256G,非常好的电脑，Win11系统很流畅，而且预装office 软件，对于平时就用来修改作业和打印来说，足够了，京东物流绝对快，赞?,5,1
79,2021-11-26 07:42:08,2021-12-12 17:06:42,16,青春版,11代 i3 8G+256G,以前用单位的Elite Book体验很棒，对HP产生好感，于是买星14青春做备用机上网看电影，结果遭遇偶发性黑屏，风扇狂吼，预装win11拿用户当小白鼠，线上售后一个个躺尸。现机器不在国内，无法保修，郁闷至极，还在犹豫的小伙伴加钱买好点的本吧。,1,0
80,2021-12-11 01:18:09,2021-12-12 16:23:33,1,【新品】星15,11代  i5  16G+512G 银色,包装精美，设备齐全,5,1
81,2021-11-20 00:04:34,2021-12-12 16:12:25,22,星14,【新品】 11代 i5 16G+512G银色,电脑质量没问题 用着挺流畅的 包装很好,5,1
82,2021-11-11 22:04:02,2021-12-12 15:45:34,31,星14,【新品】 11代 i5 16G+512G银色,惠普的质量还OK，就是风扇动静，有点儿大,5,1
83,2021-12-10 23:55:32,2021-12-12 15:23:48,2,青春版,11代 i5 16G 512G,好喜欢这个电脑，这是我的第一台电脑，买来办公用的，速度很快嘛！以后办公就方便多了,5,1
84,2021-12-11 17:26:16,2021-12-12 15:08:57,1,星14,【新品】 11代 i5 16G+512G粉色,IT老弟给我推荐了几款笔记本，认真挑选了一下，选择了这个惠普的电脑，首先京东物流很快，昨晚五点半下的单，今天就到了，电脑开机速度很快，键盘亮光也是我喜欢的，系统也非常好，总之非常非常喜欢，推荐大家购买，买来用来办公的，挺好，点个赞。,5,1
85,2021-12-12 00:26:25,2021-12-12 13:18:40,0,青春版,11代 i3 8G+256G,外形外观：简单大方，很轻便运行速度：开机速度还有反应速度都还挺好的屏幕效果：桌面很简洁，软件多在底部显示散热性能：开了一会没有感觉到很热买来给家里老人学学Excel打字什么的，很适合学习，除了键盘上的字有点小之外其他都很好。凌晨下的单，早上就到了，无敌了,5,1
86,2021-12-01 15:37:18,2021-12-12 13:09:55,11,青春版,11代 i5 16G 512G,非常好的本本，很流畅。快递也很快，很愉快的一次购物。,5,1
87,2021-12-12 00:04:08,2021-12-12 13:05:13,0,星14,【新品】 11代 i5 16G+512G银色,昨晚下单今天就到了 不得不说 速度真快 收到货之后客服很有耐心的去解答我的问题 并不是机器人哦 电脑的运行速度很快 性能也不错，我很喜欢支持惠普,5,1
88,2021-12-09 14:55:54,2021-12-12 12:34:39,3,青春版,11代 i3 8G+256G,还可以,5,1
89,2021-11-17 09:00:21,2021-12-12 12:31:53,25,青春版,11代 i3 8G+256G,笔记本电脑很好用，是儿子想要的,5,1
90,2021-11-20 07:34:47,2021-12-12 11:40:58,22,星14,【新品】 11代 i5 16G+512G银色,散热性能：好，用一天稍微有一点点热，（有用扇热架）散热声音不大运行速度：可以，我也只是正常办公，速度可以外形外观：好看，颜值高轻薄程度：很薄，不大，便携。,5,1
91,2021-12-11 10:11:23,2021-12-12 10:37:18,1,青春版,11代 i5 16G 512G,挺不错的，这个价位还是比较香的，经济实用，w11系统用起来很舒服。,5,1
92,2021-11-22 23:25:09,2021-12-12 10:12:57,20,青春版,11代 i3 8G+256G,运行速度可以的，学生使用性价比很高，办公，学习都非常方便，外观时尚，轻薄设计非常便携，商家发货很快，包装严实，保护的3很好！小朋友上网课的最佳选择，比手机更保护眼睛，屏幕更大，颜色更细膩，音质方面也还不错，家用学习推荐！！？,5,1
93,2021-12-06 22:56:10,2021-12-12 10:05:49,6,星14,【新品】 11代 i5 16G+512G粉色,买的是粉色，但这个粉色第一眼觉得是银色，在有阳光的情况下才会发现是粉色。很好的一点，就是系统里已经有Office了，不需要下一次装了，对于女生很不错！,5,1
94,2021-12-11 06:43:36,2021-12-12 08:36:24,1,青春版,11代 i5 16G 512G,还是非常好用的，不管是在重量上，还是说在按键上，各个方面都非常好用。虽然期待了很久，但是真的挺好用的。物美价廉，物流给力，值得回购开机的时候需要一段时间，但是过一会儿，等到真正进去的时候就好了，暂时是非常喜欢的。,5,1
95,2021-11-08 00:00:06,2021-12-12 07:15:41,34,青春版,11代 i3 8G+256G,性价比高，用的很溜，太美了,5,1
96,2021-12-06 13:02:14,2021-12-12 02:37:36,6,青春版,11代 i5 16G 512G,挺好用，很快。~~上面的客服很细心，我咨询了半天，他都一一讲解。,5,1
97,2021-12-11 10:26:46,2021-12-12 00:24:30,1,青春版,11代 i5 16G 512G,运行速度：非常流畅，爱上win11了屏幕效果：显示很细腻，色彩非常丰富散热性能：散热还行，风扇声音可以接受外形外观：外观中规中矩轻薄程度：比较轻，重量控制的不错，单手可托持,5,1
98,2021-12-05 04:15:54,2021-12-11 23:58:11,6,星14,【新品】 11代 i5 16G+512G银色,体验感超好，没有什么挑剔的，除了物流想吐槽一下，看在产品这么给力的份上不计较了,5,1
99,2021-12-10 16:29:49,2021-12-11 23:56:51,1,星14,【新品】 11代 i5 16G+512G粉色,收到之后老婆说挺喜欢的，颜色是她想要的，另外笔记本感觉重要也不重，而且也很薄，本子是买给她办公用，足够了，至于好用与否她还没有开机，得看用了之后的体验了，后续再追评。,5,1
100,2021-11-12 15:00:09,2021-12-11 23:50:01,29,青春版,11代 i3 8G+256G,用了一段时间了，很好用，没啥问题。,5,1
101,2021-11-26 07:49:46,2021-12-11 23:37:03,15,青春版,11代 i3 8G+256G,京东的快递越来越慢了,5,0
102,2021-12-10 16:33:06,2021-12-11 22:57:43,1,星14,【新品】 11代 i5 16G+512G银色,一直在用HP这个牌子的笔记本电脑，这次双12活动，想选一个适合学生是用的电脑，比较了战66和星13，星14，感觉这个还是更新，性能更好一些。买来开机，直接升级win11正版。运行速度：4?屏幕效果：4?散热性能：4?外形外观：4?轻薄程度：4?其他特色：4?,5,1
103,2021-11-24 14:49:34,2021-12-11 22:55:34,17,青春版,11代 i3 8G+256G,公司买来使用的，不管是派送还是安装都很及时，赞一个。,5,1
104,2021-12-09 22:20:42,2021-12-11 20:23:37,2,星14,【新品】 11代 i5 16G+512G银色,颜值超高的一款笔记本电脑，还是全部金属机身，质感超级好，强烈推荐大家购买，性价比超高。,5,1
105,2021-12-10 07:33:59,2021-12-11 20:15:05,1,星14,【新品】 11代 i5 16G+512G银色,这个电脑我爱了，这个键盘??的光,5,1
106,2021-11-11 15:46:27,2021-12-11 20:12:42,30,青春版,11代 i5 16G 512G,质量很不错，运行也很快，可以可以可以,5,1
107,2021-12-02 22:47:36,2021-12-11 19:45:27,9,青春版,11代 i5 16G 512G,内存够大，处理器不错，四核八线程i5，512GB固态硬盘，启动快，关机也快，原装正版Windows11系统，内含office、wps等正版软件。音乐播放音质输出信号质量不错，屏幕也比较清晰。办公、网课值得入手。,5,1
108,2021-12-09 20:00:17,2021-12-11 19:39:29,2,【新品】星13,【新品】 11代 i5 16G+512G银色,电脑很好看，大小也很合适，带着很方便，非常适合带着，快递很快，第二天就到货啦，运行速度也很快，具体性能还是要用了再来评价！,5,1
109,2021-12-06 18:50:28,2021-12-11 19:04:18,5,青春版,11代 i3 8G+256G,开机很快，外观也很干净大方，不过文件或者网页稍一开多马上就有散热声了（声音不是很大）偶尔会卡一下，感觉使用时间并没有说的那么久，耗电有点快。,4,1
110,2021-11-23 00:00:25,2021-12-11 18:42:50,18,星14,【新品】 11代 i5 16G+512G粉色,送货快，运行速度也很快，包装完好无损,5,1
111,2021-12-10 22:59:06,2021-12-11 18:13:17,1,【新品】星13,【新品】 11代 i5 16G+512G银色,质感很好！一直用开惠普，性价比高。。。。,5,1
112,2021-12-09 20:29:33,2021-12-11 17:32:12,2,青春版,11代 i3 8G+256G,还不错，开了机验了一下，送媳妇的，所以还没激活。,5,1
113,2021-12-10 19:04:46,2021-12-11 17:28:07,1,星14,【新品】 11代 i5 16G+512G粉色,粉色的颜色很好看，电脑尝试了音频和视频播放还比较顺畅，win11系统正在尝试中，小微的语音识别很好用，家里人很喜欢。,5,1
114,2021-10-26 05:28:55,2021-12-11 17:13:29,46,青春版,11代 i3 8G+256G,非常出错的东东，使用很好。,5,1
115,2021-11-17 00:02:59,2021-12-11 17:06:37,24,青春版,11代 i3 8G+256G,东西好不错，比较满意的购物。,5,1
116,2021-11-10 22:10:38,2021-12-11 17:05:07,31,星14,【新品】 11代 i5 16G+512G银色,外观大方简洁，性能不错，浏览器大赞,5,1
117,2021-12-10 08:57:26,2021-12-11 16:37:33,1,星14,【新品】 11代 i5 16G+512G银色,电脑收到了，材质不错，物流很快，客服态度也很好，有问必答,5,1
118,2021-12-09 23:11:12,2021-12-11 15:56:45,2,星14,【新品】 11代 i5 16G+512G银色,下单后收货特别快，开机安装Windows系统等花了30分钟左右；指纹开机特别喜欢，不用输密码。使用速度很快，感觉很好。喜欢！,5,1
119,2021-12-02 11:48:48,2021-12-11 15:25:32,9,青春版,11代 i5 16G 512G,产品质量挺好了，比预想的要好，非常实用，五星好评,5,1
120,2021-12-06 18:55:34,2021-12-11 14:31:27,5,星14,【新品】 11代 i5 16G+512G银色,颜值很棒 看中的就是惠普外观 昨晚到现在的使用很不错 散热性很高 期待后期效果,5,1
121,2021-12-09 20:00:05,2021-12-11 14:15:17,2,【新品】星13,【新品】 11代 i5 16G+512G银色,尺寸刚好合适，第一次买惠普的东西。手感不错，键盘也舒服。希望往后有好的使用感！,5,1
122,2021-11-11 15:02:18,2021-12-11 12:25:25,30,青春版,11代 i5 16G 512G,给妹妹买的，质量可以的，电脑手机只在京东上购买。,5,1
123,2021-12-08 12:08:15,2021-12-11 12:22:06,3,星14,【新品】 11代 i5 16G+512G粉色,包装无破损，很好看，还很轻，价钱可以，性价比高按键也很舒服，里面还有介绍电脑的设置说明，还可以指纹解锁。电脑? 上面左下角也有可扫的二维码以便询问客服，挺贴心挺方便的。,5,1
124,2021-12-08 22:22:54,2021-12-11 11:21:45,3,青春版,11代 i3 8G+256G,HP机子第一次用，还不错运行速度快，小巧玲珑，散热性能好，质感很好，办公好帮手。,5,1
125,2021-12-10 22:09:17,2021-12-11 10:40:20,1,星14,【新品】 11代 i5 16G+512G粉色,粉色初恋粉哈哈，轻便小巧，运行也不错，指纹识别棒棒哒,5,1
126,2021-11-11 13:11:33,2021-12-11 01:07:40,30,青春版,11代 i3 8G+256G,相当不错！！！！,5,1
127,2021-11-24 17:55:38,2021-12-11 00:46:55,17,青春版,11代 i3 8G+256G,很好正品值得信赖！！！！,5,1
128,2021-12-06 00:00:05,2021-12-10 22:22:02,4,【新品】星15,11代  i5  16G+512G 银色,宝贝确实很棒，个人非常喜欢，朋友也说好来着，推荐购买趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！性价比很高，很实惠，使用起来感觉很好，非常完美.^?^.物流超级超级快！质量也非常不错，的确物有所值运行速度：快屏幕效果：屏幕效果：画质高 散热性能：散热快,5,1
129,2021-12-08 18:03:59,2021-12-10 22:21:45,2,星14,【新品】 11代 i5 16G+512G银色,笔记本非常轻薄，高清屏幕，音响不错，颜值不错，相信惠普，快递很快。,5,1
130,2021-11-08 11:40:23,2021-12-10 21:28:22,32,青春版,11代 i3 8G+256G,运行速度：开机速度8，9秒，很快了，爽歪歪&hellip;&hellip;屏幕效果：1920的高清屏幕，对眼无伤大雅&hellip;&hellip;散热性能：intelCPU，散热性能不错，很强大&hellip;&hellip;外形外观：银色，很喜欢的颜色&hellip;&hellip;轻薄程度：笔记本很薄了，轻巧，抓在手里也很舒服&hellip;&hellip;,5,1
131,2021-12-04 12:05:52,2021-12-10 21:18:57,6,青春版,11代 i3 8G+256G,东西非常好、女儿非常喜欢.下次一定在来买介绍给我的好朋友,5,1
132,2021-11-16 22:03:54,2021-12-10 21:08:02,24,青春版,11代 i3 8G+256G,京东直营HP电脑，质量可靠好用 信得过。,5,1
133,2021-12-08 12:00:55,2021-12-10 20:52:12,2,星14,【新品】 11代 i5 16G+512G粉色,看起来很漂亮运行速度：快，流畅！屏幕效果：好看，全面屏散热性能：不错，散热不错。外形外观：秀气，非常适合我老婆用，价格也不错?。,5,1
134,2021-12-09 18:40:38,2021-12-10 20:49:30,1,青春版,11代 i3 8G+256G,20:30开机到现在为止都没有开机,5,0
